time,lats,lons,hurs
06/23/2007,-87.75,40.75,100.0
06/23/2007,-87.75,41.25,100.0
06/23/2007,-87.75,41.75,100.0
06/24/2007,-84.75,37.75,93.49959
06/24/2007,-84.75,38.25,93.67546
06/24/2007,-84.75,38.75,94.07132
06/24/2007,-84.75,39.25,94.298256
06/24/2007,-84.75,39.75,94.53719
06/24/2007,-84.75,40.25,94.798454
06/24/2007,-84.75,40.75,95.019745
06/24/2007,-84.75,41.25,95.04315
06/24/2007,-84.75,41.75,95.12399
06/24/2007,-85.25,37.75,93.579216
06/24/2007,-85.25,38.25,93.81345
06/24/2007,-85.25,38.75,94.17235
06/24/2007,-85.25,39.25,94.27523
06/24/2007,-85.25,39.75,94.35744
06/24/2007,-85.25,40.25,94.51019
06/24/2007,-85.25,40.75,94.71229
06/24/2007,-85.25,41.25,94.79801
06/24/2007,-85.25,41.75,94.93869
06/24/2007,-85.75,37.75,96.95977
06/24/2007,-85.75,38.25,96.97367
06/24/2007,-85.75,38.75,97.00756
06/24/2007,-85.75,39.25,97.02944
06/24/2007,-85.75,39.75,97.05695
06/24/2007,-85.75,40.25,97.146515
06/24/2007,-85.75,40.75,97.301895
06/24/2007,-85.75,41.25,97.341835
06/24/2007,-85.75,41.75,97.38781
06/24/2007,-86.25,37.75,100.0
06/24/2007,-86.25,38.25,100.0
06/24/2007,-86.25,38.75,100.0
06/24/2007,-86.25,39.25,100.0
06/24/2007,-86.25,39.75,100.0
06/24/2007,-86.25,40.25,100.0
06/24/2007,-86.25,40.75,100.0
06/24/2007,-86.25,41.25,100.0
06/24/2007,-86.25,41.75,100.0
06/24/2007,-86.75,37.75,100.0
06/24/2007,-86.75,38.25,100.0
06/24/2007,-86.75,38.75,100.0
06/24/2007,-86.75,39.25,100.0
06/24/2007,-86.75,39.75,100.0
06/24/2007,-86.75,40.25,100.0
06/24/2007,-86.75,40.75,100.0
06/24/2007,-86.75,41.25,100.0
06/24/2007,-86.75,41.75,100.0
06/24/2007,-87.25,37.75,100.0
06/24/2007,-87.25,38.25,100.0
06/24/2007,-87.25,38.75,100.0
06/24/2007,-87.25,39.25,100.0
06/24/2007,-87.25,39.75,100.0
06/24/2007,-87.25,40.25,100.0
06/24/2007,-87.25,40.75,100.0
06/24/2007,-87.25,41.25,100.0
06/24/2007,-87.25,41.75,100.0
06/24/2007,-87.75,37.75,100.0
06/24/2007,-87.75,38.25,100.0
06/24/2007,-87.75,38.75,100.0
06/24/2007,-87.75,39.25,100.0
06/24/2007,-87.75,39.75,100.0
06/24/2007,-87.75,40.25,100.0
06/24/2007,-87.75,40.75,100.0
06/24/2007,-87.75,41.25,100.0
06/24/2007,-87.75,41.75,100.0
06/25/2007,-84.75,37.75,88.132164
06/25/2007,-84.75,38.25,88.54925
06/25/2007,-84.75,38.75,89.29243
06/25/2007,-84.75,39.25,89.76001
06/25/2007,-84.75,39.75,90.22449
06/25/2007,-84.75,40.25,90.63578
06/25/2007,-84.75,40.75,90.91029
06/25/2007,-84.75,41.25,90.92222
06/25/2007,-84.75,41.75,91.09724
06/25/2007,-85.25,37.75,88.012794
06/25/2007,-85.25,38.25,88.49586
06/25/2007,-85.25,38.75,89.14332
06/25/2007,-85.25,39.25,89.37001
06/25/2007,-85.25,39.75,89.55066
06/25/2007,-85.25,40.25,89.76335
06/25/2007,-85.25,40.75,90.00567
06/25/2007,-85.25,41.25,90.17734
06/25/2007,-85.25,41.75,90.41257
06/25/2007,-85.75,37.75,85.192635
06/25/2007,-85.75,38.25,85.58046
06/25/2007,-85.75,38.75,86.03239
06/25/2007,-85.75,39.25,86.312225
06/25/2007,-85.75,39.75,86.553535
06/25/2007,-85.75,40.25,86.76217
06/25/2007,-85.75,40.75,86.97447
06/25/2007,-85.75,41.25,87.09658
06/25/2007,-85.75,41.75,87.17702
06/25/2007,-86.25,37.75,84.05608
06/25/2007,-86.25,38.25,84.18844
06/25/2007,-86.25,38.75,84.21795
06/25/2007,-86.25,39.25,84.11504
06/25/2007,-86.25,39.75,84.35147
06/25/2007,-86.25,40.25,84.68265
06/25/2007,-86.25,40.75,84.940056
06/25/2007,-86.25,41.25,85.07953
06/25/2007,-86.25,41.75,85.47574
06/25/2007,-86.75,37.75,84.51514
06/25/2007,-86.75,38.25,84.48898
06/25/2007,-86.75,38.75,84.415565
06/25/2007,-86.75,39.25,84.54256
06/25/2007,-86.75,39.75,84.73144
06/25/2007,-86.75,40.25,84.961334
06/25/2007,-86.75,40.75,85.1948
06/25/2007,-86.75,41.25,85.33176
06/25/2007,-86.75,41.75,85.401
06/25/2007,-87.25,37.75,86.37445
06/25/2007,-87.25,38.25,86.48865
06/25/2007,-87.25,38.75,86.581085
06/25/2007,-87.25,39.25,86.71144
06/25/2007,-87.25,39.75,86.82686
06/25/2007,-87.25,40.25,86.94303
06/25/2007,-87.25,40.75,87.05545
06/25/2007,-87.25,41.25,87.12567
06/25/2007,-87.25,41.75,87.17604
06/25/2007,-87.75,37.75,84.66592
06/25/2007,-87.75,38.25,84.76776
06/25/2007,-87.75,38.75,84.76832
06/25/2007,-87.75,39.25,84.73167
06/25/2007,-87.75,39.75,84.54569
06/25/2007,-87.75,40.25,84.58827
06/25/2007,-87.75,40.75,84.6212
06/25/2007,-87.75,41.25,84.83232
06/25/2007,-87.75,41.75,85.06613
06/26/2007,-84.75,37.75,100.0
06/26/2007,-84.75,38.25,100.0
06/26/2007,-84.75,38.75,100.0
06/26/2007,-84.75,39.25,100.0
06/26/2007,-84.75,39.75,100.0
06/26/2007,-84.75,40.25,100.0
06/26/2007,-84.75,40.75,100.0
06/26/2007,-84.75,41.25,100.0
06/26/2007,-84.75,41.75,100.0
06/26/2007,-85.25,37.75,100.0
06/26/2007,-85.25,38.25,100.0
06/26/2007,-85.25,38.75,100.0
06/26/2007,-85.25,39.25,100.0
06/26/2007,-85.25,39.75,100.0
06/26/2007,-85.25,40.25,100.0
06/26/2007,-85.25,40.75,100.0
06/26/2007,-85.25,41.25,100.0
06/26/2007,-85.25,41.75,100.0
06/26/2007,-85.75,37.75,93.98766
06/26/2007,-85.75,38.25,94.33511
06/26/2007,-85.75,38.75,96.393234
06/26/2007,-85.75,39.25,96.43702
06/26/2007,-85.75,39.75,96.48253
06/26/2007,-85.75,40.25,98.2368
06/26/2007,-85.75,40.75,100.0
06/26/2007,-85.75,41.25,100.0
06/26/2007,-85.75,41.75,100.0
06/26/2007,-86.25,37.75,91.99823
06/26/2007,-86.25,38.25,92.29197
06/26/2007,-86.25,38.75,93.633804
06/26/2007,-86.25,39.25,93.67066
06/26/2007,-86.25,39.75,93.73298
06/26/2007,-86.25,40.25,94.58906
06/26/2007,-86.25,40.75,96.13986
06/26/2007,-86.25,41.25,96.167564
06/26/2007,-86.25,41.75,96.202995
06/26/2007,-86.75,37.75,91.43006
06/26/2007,-86.75,38.25,91.6202
06/26/2007,-86.75,38.75,92.70501
06/26/2007,-86.75,39.25,92.742615
06/26/2007,-86.75,39.75,92.82412
06/26/2007,-86.75,40.25,93.52801
06/26/2007,-86.75,40.75,94.73852
06/26/2007,-86.75,41.25,94.81747
06/26/2007,-86.75,41.75,94.874146
06/26/2007,-87.25,37.75,90.119286
06/26/2007,-87.25,38.25,90.29246
06/26/2007,-87.25,38.75,91.050285
06/26/2007,-87.25,39.25,91.14585
06/26/2007,-87.25,39.75,91.23238
06/26/2007,-87.25,40.25,91.56086
06/26/2007,-87.25,40.75,92.058586
06/26/2007,-87.25,41.25,92.1178
06/26/2007,-87.25,41.75,92.16627
06/26/2007,-87.75,37.75,88.85955
06/26/2007,-87.75,38.25,89.084145
06/26/2007,-87.75,38.75,89.95726
06/26/2007,-87.75,39.25,89.993866
06/26/2007,-87.75,39.75,89.93606
06/26/2007,-87.75,40.25,90.273026
06/26/2007,-87.75,40.75,90.84822
06/26/2007,-87.75,41.25,90.94487
06/26/2007,-87.75,41.75,91.06146
06/27/2007,-84.75,37.75,100.0
06/27/2007,-84.75,38.25,100.0
06/27/2007,-84.75,38.75,100.0
06/27/2007,-84.75,39.25,100.0
06/27/2007,-84.75,39.75,100.0
06/27/2007,-84.75,40.25,100.0
06/27/2007,-84.75,40.75,100.0
06/27/2007,-84.75,41.25,100.0
06/27/2007,-84.75,41.75,100.0
06/27/2007,-85.25,37.75,100.0
06/27/2007,-85.25,38.25,100.0
06/27/2007,-85.25,38.75,100.0
06/27/2007,-85.25,39.25,100.0
06/27/2007,-85.25,39.75,100.0
06/27/2007,-85.25,40.25,100.0
06/27/2007,-85.25,40.75,100.0
06/27/2007,-85.25,41.25,100.0
06/27/2007,-85.25,41.75,100.0
06/27/2007,-85.75,37.75,100.0
06/27/2007,-85.75,38.25,100.0
06/27/2007,-85.75,38.75,100.0
06/27/2007,-85.75,39.25,100.0
06/27/2007,-85.75,39.75,100.0
06/27/2007,-85.75,40.25,100.0
06/27/2007,-85.75,40.75,100.0
06/27/2007,-85.75,41.25,100.0
06/27/2007,-85.75,41.75,100.0
06/27/2007,-86.25,37.75,100.0
06/27/2007,-86.25,38.25,100.0
06/27/2007,-86.25,38.75,100.0
06/27/2007,-86.25,39.25,100.0
06/27/2007,-86.25,39.75,100.0
06/27/2007,-86.25,40.25,100.0
06/27/2007,-86.25,40.75,100.0
06/27/2007,-86.25,41.25,100.0
06/27/2007,-86.25,41.75,100.0
06/27/2007,-86.75,37.75,100.0
06/27/2007,-86.75,38.25,100.0
06/27/2007,-86.75,38.75,100.0
06/27/2007,-86.75,39.25,100.0
06/27/2007,-86.75,39.75,100.0
06/27/2007,-86.75,40.25,100.0
06/27/2007,-86.75,40.75,100.0
06/27/2007,-86.75,41.25,100.0
06/27/2007,-86.75,41.75,100.0
06/27/2007,-87.25,37.75,100.0
06/27/2007,-87.25,38.25,100.0
06/27/2007,-87.25,38.75,100.0
06/27/2007,-87.25,39.25,100.0
06/27/2007,-87.25,39.75,100.0
06/27/2007,-87.25,40.25,100.0
06/27/2007,-87.25,40.75,100.0
06/27/2007,-87.25,41.25,100.0
06/27/2007,-87.25,41.75,100.0
06/27/2007,-87.75,37.75,100.0
06/27/2007,-87.75,38.25,100.0
06/27/2007,-87.75,38.75,100.0
06/27/2007,-87.75,39.25,100.0
06/27/2007,-87.75,39.75,100.0
06/27/2007,-87.75,40.25,100.0
06/27/2007,-87.75,40.75,100.0
06/27/2007,-87.75,41.25,100.0
06/27/2007,-87.75,41.75,100.0
06/28/2007,-84.75,37.75,93.22135
06/28/2007,-84.75,38.25,93.44883
06/28/2007,-84.75,38.75,94.20995
06/28/2007,-84.75,39.25,94.42895
06/28/2007,-84.75,39.75,94.66835
06/28/2007,-84.75,40.25,95.04277
06/28/2007,-84.75,40.75,95.46552
06/28/2007,-84.75,41.25,95.509
06/28/2007,-84.75,41.75,95.577034
06/28/2007,-85.25,37.75,93.5708
06/28/2007,-85.25,38.25,93.89209
06/28/2007,-85.25,38.75,94.62243
06/28/2007,-85.25,39.25,94.74063
06/28/2007,-85.25,39.75,94.83797
06/28/2007,-85.25,40.25,95.09977
06/28/2007,-85.25,40.75,95.453224
06/28/2007,-85.25,41.25,95.48572
06/28/2007,-85.25,41.75,95.56796
06/28/2007,-85.75,37.75,100.0
06/28/2007,-85.75,38.25,100.0
06/28/2007,-85.75,38.75,100.0
06/28/2007,-85.75,39.25,100.0
06/28/2007,-85.75,39.75,100.0
06/28/2007,-85.75,40.25,100.0
06/28/2007,-85.75,40.75,100.0
06/28/2007,-85.75,41.25,100.0
06/28/2007,-85.75,41.75,100.0
06/28/2007,-86.25,37.75,100.0
06/28/2007,-86.25,38.25,100.0
06/28/2007,-86.25,38.75,100.0
06/28/2007,-86.25,39.25,100.0
06/28/2007,-86.25,39.75,100.0
06/28/2007,-86.25,40.25,100.0
06/28/2007,-86.25,40.75,100.0
06/28/2007,-86.25,41.25,100.0
06/28/2007,-86.25,41.75,100.0
06/28/2007,-86.75,37.75,100.0
06/28/2007,-86.75,38.25,100.0
06/28/2007,-86.75,38.75,100.0
06/28/2007,-86.75,39.25,100.0
06/28/2007,-86.75,39.75,100.0
06/28/2007,-86.75,40.25,100.0
06/28/2007,-86.75,40.75,100.0
06/28/2007,-86.75,41.25,100.0
06/28/2007,-86.75,41.75,100.0
06/28/2007,-87.25,37.75,100.0
06/28/2007,-87.25,38.25,100.0
06/28/2007,-87.25,38.75,100.0
06/28/2007,-87.25,39.25,100.0
06/28/2007,-87.25,39.75,100.0
06/28/2007,-87.25,40.25,100.0
06/28/2007,-87.25,40.75,100.0
06/28/2007,-87.25,41.25,100.0
06/28/2007,-87.25,41.75,100.0
06/28/2007,-87.75,37.75,100.0
06/28/2007,-87.75,38.25,100.0
06/28/2007,-87.75,38.75,100.0
06/28/2007,-87.75,39.25,100.0
06/28/2007,-87.75,39.75,100.0
06/28/2007,-87.75,40.25,100.0
06/28/2007,-87.75,40.75,100.0
06/28/2007,-87.75,41.25,100.0
06/28/2007,-87.75,41.75,100.0
06/29/2007,-84.75,37.75,93.67915
06/29/2007,-84.75,38.25,93.800224
06/29/2007,-84.75,38.75,93.93067
06/29/2007,-84.75,39.25,94.16151
06/29/2007,-84.75,39.75,94.41067
06/29/2007,-84.75,40.25,94.55475
06/29/2007,-84.75,40.75,94.57712
06/29/2007,-84.75,41.25,94.615746
06/29/2007,-84.75,41.75,94.69685
06/29/2007,-85.25,37.75,93.99823
06/29/2007,-85.25,38.25,94.20701
06/29/2007,-85.25,38.75,94.29622
06/29/2007,-85.25,39.25,94.42014
06/29/2007,-85.25,39.75,94.52185
06/29/2007,-85.25,40.25,94.5269
06/29/2007,-85.25,40.75,94.43762
06/29/2007,-85.25,41.25,94.48505
06/29/2007,-85.25,41.75,94.58746
06/29/2007,-85.75,37.75,93.86422
06/29/2007,-85.75,38.25,93.955894
06/29/2007,-85.75,38.75,93.95901
06/29/2007,-85.75,39.25,94.057556
06/29/2007,-85.75,39.75,94.15191
06/29/2007,-85.75,40.25,94.21824
06/29/2007,-85.75,40.75,94.29205
06/29/2007,-85.75,41.25,94.37255
06/29/2007,-85.75,41.75,94.4477
06/29/2007,-86.25,37.75,93.492744
06/29/2007,-86.25,38.25,93.5652
06/29/2007,-86.25,38.75,93.48998
06/29/2007,-86.25,39.25,93.50986
06/29/2007,-86.25,39.75,93.57321
06/29/2007,-86.25,40.25,93.69558
06/29/2007,-86.25,40.75,93.815994
06/29/2007,-86.25,41.25,93.869026
06/29/2007,-86.25,41.75,93.9739
06/29/2007,-86.75,37.75,98.32335
06/29/2007,-86.75,38.25,98.44606
06/29/2007,-86.75,38.75,100.0
06/29/2007,-86.75,39.25,100.0
06/29/2007,-86.75,39.75,100.0
06/29/2007,-86.75,40.25,98.94947
06/29/2007,-86.75,40.75,98.36829
06/29/2007,-86.75,41.25,98.40938
06/29/2007,-86.75,41.75,98.44377
06/29/2007,-87.25,37.75,100.0
06/29/2007,-87.25,38.25,100.0
06/29/2007,-87.25,38.75,100.0
06/29/2007,-87.25,39.25,100.0
06/29/2007,-87.25,39.75,100.0
06/29/2007,-87.25,40.25,100.0
06/29/2007,-87.25,40.75,100.0
06/29/2007,-87.25,41.25,100.0
06/29/2007,-87.25,41.75,100.0
06/29/2007,-87.75,37.75,100.0
06/29/2007,-87.75,38.25,100.0
06/29/2007,-87.75,38.75,100.0
06/29/2007,-87.75,39.25,100.0
06/29/2007,-87.75,39.75,100.0
06/29/2007,-87.75,40.25,100.0
06/29/2007,-87.75,40.75,100.0
06/29/2007,-87.75,41.25,100.0
06/29/2007,-87.75,41.75,100.0
06/30/2007,-84.75,37.75,100.0
06/30/2007,-84.75,38.25,100.0
06/30/2007,-84.75,38.75,100.0
06/30/2007,-84.75,39.25,100.0
06/30/2007,-84.75,39.75,100.0
06/30/2007,-84.75,40.25,100.0
06/30/2007,-84.75,40.75,100.0
06/30/2007,-84.75,41.25,100.0
06/30/2007,-84.75,41.75,100.0
06/30/2007,-85.25,37.75,100.0
06/30/2007,-85.25,38.25,100.0
06/30/2007,-85.25,38.75,100.0
06/30/2007,-85.25,39.25,100.0
06/30/2007,-85.25,39.75,100.0
06/30/2007,-85.25,40.25,100.0
06/30/2007,-85.25,40.75,100.0
06/30/2007,-85.25,41.25,100.0
06/30/2007,-85.25,41.75,100.0
06/30/2007,-85.75,37.75,100.0
06/30/2007,-85.75,38.25,100.0
06/30/2007,-85.75,38.75,100.0
06/30/2007,-85.75,39.25,100.0
06/30/2007,-85.75,39.75,100.0
06/30/2007,-85.75,40.25,100.0
06/30/2007,-85.75,40.75,100.0
06/30/2007,-85.75,41.25,100.0
06/30/2007,-85.75,41.75,100.0
06/30/2007,-86.25,37.75,100.0
06/30/2007,-86.25,38.25,100.0
06/30/2007,-86.25,38.75,100.0
06/30/2007,-86.25,39.25,100.0
06/30/2007,-86.25,39.75,100.0
06/30/2007,-86.25,40.25,100.0
06/30/2007,-86.25,40.75,100.0
06/30/2007,-86.25,41.25,100.0
06/30/2007,-86.25,41.75,100.0
06/30/2007,-86.75,37.75,100.0
06/30/2007,-86.75,38.25,100.0
06/30/2007,-86.75,38.75,100.0
06/30/2007,-86.75,39.25,100.0
06/30/2007,-86.75,39.75,100.0
06/30/2007,-86.75,40.25,100.0
06/30/2007,-86.75,40.75,100.0
06/30/2007,-86.75,41.25,100.0
06/30/2007,-86.75,41.75,100.0
06/30/2007,-87.25,37.75,100.0
06/30/2007,-87.25,38.25,100.0
06/30/2007,-87.25,38.75,100.0
06/30/2007,-87.25,39.25,100.0
06/30/2007,-87.25,39.75,100.0
06/30/2007,-87.25,40.25,100.0
06/30/2007,-87.25,40.75,100.0
06/30/2007,-87.25,41.25,100.0
06/30/2007,-87.25,41.75,100.0
06/30/2007,-87.75,37.75,100.0
06/30/2007,-87.75,38.25,100.0
06/30/2007,-87.75,38.75,100.0
06/30/2007,-87.75,39.25,100.0
06/30/2007,-87.75,39.75,100.0
06/30/2007,-87.75,40.25,100.0
06/30/2007,-87.75,40.75,100.0
06/30/2007,-87.75,41.25,100.0
06/30/2007,-87.75,41.75,100.0
07/01/2007,-84.75,37.75,100.0
07/01/2007,-84.75,38.25,100.0
07/01/2007,-84.75,38.75,100.0
07/01/2007,-84.75,39.25,100.0
07/01/2007,-84.75,39.75,100.0
07/01/2007,-84.75,40.25,100.0
07/01/2007,-84.75,40.75,100.0
07/01/2007,-84.75,41.25,100.0
07/01/2007,-84.75,41.75,100.0
07/01/2007,-85.25,37.75,100.0
07/01/2007,-85.25,38.25,100.0
07/01/2007,-85.25,38.75,100.0
07/01/2007,-85.25,39.25,100.0
07/01/2007,-85.25,39.75,100.0
07/01/2007,-85.25,40.25,100.0
07/01/2007,-85.25,40.75,100.0
07/01/2007,-85.25,41.25,100.0
07/01/2007,-85.25,41.75,100.0
07/01/2007,-85.75,37.75,100.0
07/01/2007,-85.75,38.25,100.0
07/01/2007,-85.75,38.75,100.0
07/01/2007,-85.75,39.25,100.0
07/01/2007,-85.75,39.75,100.0
07/01/2007,-85.75,40.25,100.0
07/01/2007,-85.75,40.75,100.0
07/01/2007,-85.75,41.25,100.0
07/01/2007,-85.75,41.75,100.0
07/01/2007,-86.25,37.75,100.0
07/01/2007,-86.25,38.25,100.0
07/01/2007,-86.25,38.75,100.0
07/01/2007,-86.25,39.25,100.0
07/01/2007,-86.25,39.75,100.0
07/01/2007,-86.25,40.25,100.0
07/01/2007,-86.25,40.75,100.0
07/01/2007,-86.25,41.25,100.0
07/01/2007,-86.25,41.75,100.0
07/01/2007,-86.75,37.75,100.0
07/01/2007,-86.75,38.25,100.0
07/01/2007,-86.75,38.75,100.0
07/01/2007,-86.75,39.25,100.0
07/01/2007,-86.75,39.75,100.0
07/01/2007,-86.75,40.25,100.0
07/01/2007,-86.75,40.75,100.0
07/01/2007,-86.75,41.25,100.0
07/01/2007,-86.75,41.75,100.0
07/01/2007,-87.25,37.75,100.0
07/01/2007,-87.25,38.25,100.0
07/01/2007,-87.25,38.75,100.0
07/01/2007,-87.25,39.25,100.0
07/01/2007,-87.25,39.75,100.0
07/01/2007,-87.25,40.25,100.0
07/01/2007,-87.25,40.75,100.0
07/01/2007,-87.25,41.25,100.0
07/01/2007,-87.25,41.75,100.0
07/01/2007,-87.75,37.75,100.0
07/01/2007,-87.75,38.25,100.0
07/01/2007,-87.75,38.75,100.0
07/01/2007,-87.75,39.25,100.0
07/01/2007,-87.75,39.75,100.0
07/01/2007,-87.75,40.25,100.0
07/01/2007,-87.75,40.75,100.0
07/01/2007,-87.75,41.25,100.0
07/01/2007,-87.75,41.75,100.0
07/02/2007,-84.75,37.75,100.0
07/02/2007,-84.75,38.25,100.0
07/02/2007,-84.75,38.75,100.0
07/02/2007,-84.75,39.25,100.0
07/02/2007,-84.75,39.75,100.0
07/02/2007,-84.75,40.25,100.0
07/02/2007,-84.75,40.75,100.0
07/02/2007,-84.75,41.25,100.0
07/02/2007,-84.75,41.75,100.0
07/02/2007,-85.25,37.75,100.0
07/02/2007,-85.25,38.25,100.0
07/02/2007,-85.25,38.75,100.0
07/02/2007,-85.25,39.25,100.0
07/02/2007,-85.25,39.75,100.0
07/02/2007,-85.25,40.25,100.0
07/02/2007,-85.25,40.75,100.0
07/02/2007,-85.25,41.25,100.0
07/02/2007,-85.25,41.75,100.0
07/02/2007,-85.75,37.75,100.0
07/02/2007,-85.75,38.25,100.0
07/02/2007,-85.75,38.75,100.0
07/02/2007,-85.75,39.25,100.0
07/02/2007,-85.75,39.75,100.0
07/02/2007,-85.75,40.25,100.0
07/02/2007,-85.75,40.75,100.0
07/02/2007,-85.75,41.25,100.0
07/02/2007,-85.75,41.75,100.0
07/02/2007,-86.25,37.75,100.0
07/02/2007,-86.25,38.25,100.0
07/02/2007,-86.25,38.75,100.0
07/02/2007,-86.25,39.25,100.0
07/02/2007,-86.25,39.75,100.0
07/02/2007,-86.25,40.25,100.0
07/02/2007,-86.25,40.75,100.0
07/02/2007,-86.25,41.25,100.0
07/02/2007,-86.25,41.75,100.0
07/02/2007,-86.75,37.75,100.0
07/02/2007,-86.75,38.25,100.0
07/02/2007,-86.75,38.75,100.0
07/02/2007,-86.75,39.25,100.0
07/02/2007,-86.75,39.75,100.0
07/02/2007,-86.75,40.25,100.0
07/02/2007,-86.75,40.75,100.0
07/02/2007,-86.75,41.25,100.0
07/02/2007,-86.75,41.75,100.0
07/02/2007,-87.25,37.75,100.0
07/02/2007,-87.25,38.25,100.0
07/02/2007,-87.25,38.75,100.0
07/02/2007,-87.25,39.25,100.0
07/02/2007,-87.25,39.75,100.0
07/02/2007,-87.25,40.25,100.0
07/02/2007,-87.25,40.75,100.0
07/02/2007,-87.25,41.25,100.0
07/02/2007,-87.25,41.75,100.0
07/02/2007,-87.75,37.75,100.0
07/02/2007,-87.75,38.25,100.0
07/02/2007,-87.75,38.75,100.0
07/02/2007,-87.75,39.25,100.0
07/02/2007,-87.75,39.75,100.0
07/02/2007,-87.75,40.25,100.0
07/02/2007,-87.75,40.75,100.0
07/02/2007,-87.75,41.25,100.0
07/02/2007,-87.75,41.75,100.0
07/03/2007,-84.75,37.75,100.0
07/03/2007,-84.75,38.25,100.0
07/03/2007,-84.75,38.75,100.0
07/03/2007,-84.75,39.25,100.0
07/03/2007,-84.75,39.75,100.0
07/03/2007,-84.75,40.25,100.0
07/03/2007,-84.75,40.75,100.0
07/03/2007,-84.75,41.25,100.0
07/03/2007,-84.75,41.75,100.0
07/03/2007,-85.25,37.75,100.0
07/03/2007,-85.25,38.25,100.0
07/03/2007,-85.25,38.75,100.0
07/03/2007,-85.25,39.25,100.0
07/03/2007,-85.25,39.75,100.0
07/03/2007,-85.25,40.25,100.0
07/03/2007,-85.25,40.75,100.0
07/03/2007,-85.25,41.25,100.0
07/03/2007,-85.25,41.75,100.0
07/03/2007,-85.75,37.75,100.0
07/03/2007,-85.75,38.25,100.0
07/03/2007,-85.75,38.75,100.0
07/03/2007,-85.75,39.25,100.0
07/03/2007,-85.75,39.75,100.0
07/03/2007,-85.75,40.25,100.0
07/03/2007,-85.75,40.75,100.0
07/03/2007,-85.75,41.25,100.0
07/03/2007,-85.75,41.75,100.0
07/03/2007,-86.25,37.75,100.0
07/03/2007,-86.25,38.25,100.0
07/03/2007,-86.25,38.75,100.0
07/03/2007,-86.25,39.25,100.0
07/03/2007,-86.25,39.75,100.0
07/03/2007,-86.25,40.25,100.0
07/03/2007,-86.25,40.75,100.0
07/03/2007,-86.25,41.25,100.0
07/03/2007,-86.25,41.75,100.0
07/03/2007,-86.75,37.75,100.0
07/03/2007,-86.75,38.25,100.0
07/03/2007,-86.75,38.75,100.0
07/03/2007,-86.75,39.25,100.0
07/03/2007,-86.75,39.75,100.0
07/03/2007,-86.75,40.25,100.0
07/03/2007,-86.75,40.75,100.0
07/03/2007,-86.75,41.25,100.0
07/03/2007,-86.75,41.75,100.0
07/03/2007,-87.25,37.75,100.0
07/03/2007,-87.25,38.25,100.0
07/03/2007,-87.25,38.75,100.0
07/03/2007,-87.25,39.25,100.0
07/03/2007,-87.25,39.75,100.0
07/03/2007,-87.25,40.25,100.0
07/03/2007,-87.25,40.75,100.0
07/03/2007,-87.25,41.25,100.0
07/03/2007,-87.25,41.75,100.0
07/03/2007,-87.75,37.75,100.0
07/03/2007,-87.75,38.25,100.0
07/03/2007,-87.75,38.75,100.0
07/03/2007,-87.75,39.25,100.0
07/03/2007,-87.75,39.75,100.0
07/03/2007,-87.75,40.25,100.0
07/03/2007,-87.75,40.75,100.0
07/03/2007,-87.75,41.25,100.0
07/03/2007,-87.75,41.75,100.0
07/04/2007,-84.75,37.75,85.69785
07/04/2007,-84.75,38.25,86.08386
07/04/2007,-84.75,38.75,86.89387
07/04/2007,-84.75,39.25,87.38128
07/04/2007,-84.75,39.75,87.867256
07/04/2007,-84.75,40.25,88.24236
07/04/2007,-84.75,40.75,88.45565
07/04/2007,-84.75,41.25,88.48209
07/04/2007,-84.75,41.75,88.71172
07/04/2007,-85.25,37.75,85.97168
07/04/2007,-85.25,38.25,86.432144
07/04/2007,-85.25,38.75,87.10872
07/04/2007,-85.25,39.25,87.33274
07/04/2007,-85.25,39.75,87.51947
07/04/2007,-85.25,40.25,87.67999
07/04/2007,-85.25,40.75,87.81893
07/04/2007,-85.25,41.25,87.95713
07/04/2007,-85.25,41.75,88.134544
07/04/2007,-85.75,37.75,90.59488
07/04/2007,-85.75,38.25,90.8419
07/04/2007,-85.75,38.75,91.52102
07/04/2007,-85.75,39.25,91.65557
07/04/2007,-85.75,39.75,91.7774
07/04/2007,-85.75,40.25,92.04984
07/04/2007,-85.75,40.75,92.45769
07/04/2007,-85.75,41.25,92.5365
07/04/2007,-85.75,41.75,92.6036
07/04/2007,-86.25,37.75,93.67162
07/04/2007,-86.25,38.25,93.823456
07/04/2007,-86.25,38.75,94.520004
07/04/2007,-86.25,39.25,94.55541
07/04/2007,-86.25,39.75,94.60029
07/04/2007,-86.25,40.25,95.04935
07/04/2007,-86.25,40.75,95.78528
07/04/2007,-86.25,41.25,95.80542
07/04/2007,-86.25,41.75,95.8427
07/04/2007,-86.75,37.75,97.99032
07/04/2007,-86.75,38.25,98.5257
07/04/2007,-86.75,38.75,100.0
07/04/2007,-86.75,39.25,100.0
07/04/2007,-86.75,39.75,100.0
07/04/2007,-86.75,40.25,100.0
07/04/2007,-86.75,40.75,100.0
07/04/2007,-86.75,41.25,100.0
07/04/2007,-86.75,41.75,100.0
07/04/2007,-87.25,37.75,100.0
07/04/2007,-87.25,38.25,100.0
07/04/2007,-87.25,38.75,100.0
07/04/2007,-87.25,39.25,100.0
07/04/2007,-87.25,39.75,100.0
07/04/2007,-87.25,40.25,100.0
07/04/2007,-87.25,40.75,100.0
07/04/2007,-87.25,41.25,100.0
07/04/2007,-87.25,41.75,100.0
07/04/2007,-87.75,37.75,100.0
