time,lats,lons,hurs
1,-84.75,37.75,75.384926
1,-84.75,38.25,75.05057
1,-84.75,38.75,72.961006
1,-84.75,39.25,73.09853
1,-84.75,39.75,73.24941
1,-84.75,40.25,73.5553
1,-84.75,40.75,74.27873
1,-84.75,41.25,74.334816
1,-84.75,41.75,74.44698
1,-85.25,37.75,76.10885
1,-85.25,38.25,75.85454
1,-85.25,38.75,73.81452
1,-85.25,39.25,73.885254
1,-85.25,39.75,73.937675
1,-85.25,40.25,74.13837
1,-85.25,40.75,74.76615
1,-85.25,41.25,74.80302
1,-85.25,41.75,74.88235
1,-85.75,37.75,86.69403
1,-85.75,38.25,86.678764
1,-85.75,38.75,86.36461
1,-85.75,39.25,86.39774
1,-85.75,39.75,86.4305
1,-85.75,40.25,86.54232
1,-85.75,40.75,86.715004
1,-85.75,41.25,86.746025
1,-85.75,41.75,86.776505
1,-86.25,37.75,89.671555
1,-86.25,38.25,89.73941
1,-86.25,38.75,89.980804
1,-86.25,39.25,89.982025
1,-86.25,39.75,89.98784
1,-86.25,40.25,90.01801
1,-86.25,40.75,90.01724
1,-86.25,41.25,90.04074
1,-86.25,41.75,90.0381
1,-86.75,37.75,89.64784
1,-86.75,38.25,89.67929
1,-86.75,38.75,89.75387
1,-86.75,39.25,89.775154
1,-86.75,39.75,89.80554
1,-86.75,40.25,89.789764
1,-86.75,40.75,89.71337
1,-86.75,41.25,89.75354
1,-86.75,41.75,89.790726
1,-87.25,37.75,89.22265
1,-87.25,38.25,89.18832
1,-87.25,38.75,88.75715
1,-87.25,39.25,88.79211
1,-87.25,39.75,88.82723
1,-87.25,40.25,88.64972
1,-87.25,40.75,88.32349
1,-87.25,41.25,88.366196
1,-87.25,41.75,88.409065
1,-87.75,37.75,89.72889
1,-87.75,38.25,89.706505
1,-87.75,38.75,89.280426
1,-87.75,39.25,89.32497
1,-87.75,39.75,89.3599
1,-87.75,40.25,89.16739
1,-87.75,40.75,88.81122
1,-87.75,41.25,88.81423
1,-87.75,41.75,88.84772
2,-84.75,37.75,85.711464
2,-84.75,38.25,85.74892
2,-84.75,38.75,85.99973
2,-84.75,39.25,86.08755
2,-84.75,39.75,86.18886
2,-84.75,40.25,86.74291
2,-84.75,40.75,87.58507
2,-84.75,41.25,87.63099
2,-84.75,41.75,87.672485
2,-85.25,37.75,86.15589
2,-85.25,38.25,86.25579
2,-85.25,38.75,86.49839
2,-85.25,39.25,86.54698
2,-85.25,39.75,86.58787
2,-85.25,40.25,87.068924
2,-85.25,40.75,87.83622
2,-85.25,41.25,87.85229
2,-85.25,41.75,87.88851
2,-85.75,37.75,89.94479
2,-85.75,38.25,89.95817
2,-85.75,38.75,89.83263
2,-85.75,39.25,89.85782
2,-85.75,39.75,89.88297
2,-85.75,40.25,89.67978
2,-85.75,40.75,89.304
2,-85.75,41.25,89.330536
2,-85.75,41.75,89.35671
2,-86.25,37.75,90.60368
2,-86.25,38.25,90.60569
2,-86.25,38.75,90.38489
2,-86.25,39.25,90.386856
2,-86.25,39.75,90.393456
2,-86.25,40.25,90.003365
2,-86.25,40.75,89.31449
2,-86.25,41.25,89.33867
2,-86.25,41.75,89.338066
2,-86.75,37.75,90.76471
2,-86.75,38.25,90.77062
2,-86.75,38.75,90.659836
2,-86.75,39.25,90.68044
2,-86.75,39.75,90.71015
2,-86.75,40.25,90.42526
2,-86.75,40.75,89.90021
2,-86.75,41.25,89.94092
2,-86.75,41.75,89.97852
2,-87.25,37.75,90.67223
2,-87.25,38.25,90.74821
2,-87.25,38.75,91.08124
2,-87.25,39.25,91.11444
2,-87.25,39.75,91.147675
2,-87.25,40.25,91.259285
2,-87.25,40.75,91.405
2,-87.25,41.25,91.44591
2,-87.25,41.75,91.487305
2,-87.75,37.75,91.21783
2,-87.75,38.25,91.30872
2,-87.75,38.75,91.66259
2,-87.75,39.25,91.709366
2,-87.75,39.75,91.7491
2,-87.75,40.25,91.85344
2,-87.75,40.75,91.98305
2,-87.75,41.25,91.97977
2,-87.75,41.75,92.00627
3,-84.75,37.75,87.95487
3,-84.75,38.25,87.87622
3,-84.75,38.75,87.30086
3,-84.75,39.25,87.3832
3,-84.75,39.75,87.47892
3,-84.75,40.25,87.59059
3,-84.75,40.75,87.692085
3,-84.75,41.25,87.73841
3,-84.75,41.75,87.78213
3,-85.25,37.75,88.3449
3,-85.25,38.25,88.329704
3,-85.25,38.75,87.77547
3,-85.25,39.25,87.821365
3,-85.25,39.75,87.86032
3,-85.25,40.25,87.914024
3,-85.25,40.75,87.959045
3,-85.25,41.25,87.97518
3,-85.25,41.75,88.011986
3,-85.75,37.75,87.42819
3,-85.75,38.25,87.36395
3,-85.75,38.75,86.70714
3,-85.75,39.25,86.7423
3,-85.75,39.75,86.77713
3,-85.75,40.25,86.90292
3,-85.75,40.75,87.09609
3,-85.75,41.25,87.12912
3,-85.75,41.75,87.16168
3,-86.25,37.75,86.93599
3,-86.25,38.25,86.86466
3,-86.25,38.75,86.23188
3,-86.25,39.25,86.234215
3,-86.25,39.75,86.252754
3,-86.25,40.25,86.400085
3,-86.25,40.75,86.63522
3,-86.25,41.25,86.66121
3,-86.25,41.75,86.667244
3,-86.75,37.75,86.51392
3,-86.75,38.25,86.45151
3,-86.75,38.75,85.96085
3,-86.75,39.25,85.98725
3,-86.75,39.75,86.02451
3,-86.75,40.25,86.16614
3,-86.75,40.75,86.384865
3,-86.75,41.25,86.430115
3,-86.75,41.75,86.4705
3,-87.25,37.75,85.760765
3,-87.25,38.25,85.80845
3,-87.25,38.75,85.95547
3,-87.25,39.25,85.993546
3,-87.25,39.75,86.032
3,-87.25,40.25,86.10435
3,-87.25,40.75,86.20496
3,-87.25,41.25,86.25027
3,-87.25,41.75,86.29549
3,-87.75,37.75,86.20653
3,-87.75,38.25,86.2623
3,-87.75,38.75,86.422195
3,-87.75,39.25,86.46307
3,-87.75,39.75,86.49123
3,-87.75,40.25,86.55433
3,-87.75,40.75,86.63609
3,-87.75,41.25,86.64366
3,-87.75,41.75,86.68161
4,-84.75,37.75,89.07945
4,-84.75,38.25,89.12676
4,-84.75,38.75,89.404015
4,-84.75,39.25,89.474815
4,-84.75,39.75,89.558235
4,-84.75,40.25,89.77363
4,-84.75,40.75,90.01644
4,-84.75,41.25,90.05856
4,-84.75,41.75,90.0918
4,-85.25,37.75,89.44898
4,-85.25,38.25,89.55352
4,-85.25,38.75,89.82383
4,-85.25,39.25,89.863884
4,-85.25,39.75,89.89857
4,-85.25,40.25,90.06205
4,-85.25,40.75,90.25257
4,-85.25,41.25,90.26373
4,-85.25,41.75,90.29107
4,-85.75,37.75,85.7182
4,-85.75,38.25,85.70226
4,-85.75,38.75,85.383896
4,-85.75,39.25,85.42345
4,-85.75,39.75,85.46255
4,-85.75,40.25,85.210945
4,-85.75,40.75,84.80372
4,-85.75,41.25,84.84334
4,-85.75,41.75,84.8823
4,-86.25,37.75,84.573044
4,-86.25,38.25,84.50808
4,-86.25,38.75,83.99834
4,-86.25,39.25,84.00099
4,-86.25,39.75,84.02688
4,-86.25,40.25,83.6896
4,-86.25,40.75,83.17048
4,-86.25,41.25,83.19824
4,-86.25,41.75,83.214035
4,-86.75,37.75,87.1571
4,-86.75,38.25,87.09814
4,-86.75,38.75,86.624016
4,-86.75,39.25,86.65009
4,-86.75,39.75,86.686874
4,-86.75,40.25,86.338104
4,-86.75,40.75,85.750854
4,-86.75,41.25,85.79708
4,-86.75,41.75,85.838036
4,-87.25,37.75,95.57946
4,-87.25,38.25,95.584694
4,-87.25,38.75,95.46183
4,-87.25,39.25,95.486046
4,-87.25,39.75,95.51013
4,-87.25,40.25,95.263725
4,-87.25,40.75,94.8096
4,-87.25,41.25,94.842995
4,-87.25,41.75,94.87712
4,-87.75,37.75,96.07855
4,-87.75,38.25,96.09959
4,-87.75,38.75,95.999916
4,-87.75,39.25,96.04079
4,-87.75,39.75,96.07907
4,-87.75,40.25,95.83501
4,-87.75,40.75,95.379364
4,-87.75,41.25,95.37146
4,-87.75,41.75,95.38855
5,-84.75,37.75,91.11999
5,-84.75,38.25,91.17754
5,-84.75,38.75,91.51613
5,-84.75,39.25,91.57854
5,-84.75,39.75,91.6531
5,-84.75,40.25,91.90157
5,-84.75,40.75,92.183014
5,-84.75,41.25,92.22182
5,-84.75,41.75,92.247406
5,-85.25,37.75,91.4444
5,-85.25,38.25,91.55595
5,-85.25,38.75,91.88559
5,-85.25,39.25,91.921455
5,-85.25,39.75,91.9532
5,-85.25,40.25,92.15419
5,-85.25,40.75,92.38666
5,-85.25,41.25,92.39528
5,-85.25,41.75,92.41716
5,-85.75,37.75,94.494354
5,-85.75,38.25,94.52433
5,-85.75,38.75,94.54749
5,-85.75,39.25,94.560455
5,-85.75,39.75,94.57378
5,-85.75,40.25,94.580536
5,-85.75,40.75,94.53566
5,-85.75,41.25,94.550255
5,-85.75,41.75,94.56498
5,-86.25,37.75,94.75298
5,-86.25,38.25,94.781944
5,-86.25,38.75,94.716515
5,-86.25,39.25,94.72119
5,-86.25,39.75,94.72115
5,-86.25,40.25,94.6768
5,-86.25,40.75,94.54218
5,-86.25,41.25,94.558846
5,-86.25,41.75,94.54826
5,-86.75,37.75,95.39965
5,-86.75,38.25,95.40905
5,-86.75,38.75,95.28671
5,-86.75,39.25,95.30145
5,-86.75,39.75,95.32292
5,-86.75,40.25,95.28498
5,-86.75,40.75,95.160904
5,-86.75,41.25,95.19255
5,-86.75,41.75,95.22295
5,-87.25,37.75,96.242294
5,-87.25,38.25,96.23242
5,-87.25,38.75,96.00946
5,-87.25,39.25,96.03357
5,-87.25,39.75,96.05749
5,-87.25,40.25,96.02772
5,-87.25,40.75,95.93898
5,-87.25,41.25,95.97026
5,-87.25,41.75,96.00222
5,-87.75,37.75,96.71808
5,-87.75,38.25,96.72384
5,-87.75,38.75,96.52922
5,-87.75,39.25,96.56879
5,-87.75,39.75,96.60567
5,-87.75,40.25,96.57198
5,-87.75,40.75,96.47531
5,-87.75,41.25,96.46746
5,-87.75,41.75,96.482574
6,-84.75,37.75,90.25663
6,-84.75,38.25,90.31843
6,-84.75,38.75,90.69146
6,-84.75,39.25,90.76419
6,-84.75,39.75,90.850075
6,-84.75,40.25,91.15394
6,-84.75,40.75,91.53443
6,-84.75,41.25,91.57686
6,-84.75,41.75,91.6109
6,-85.25,37.75,90.64003
6,-85.25,38.25,90.7611
6,-85.25,38.75,91.12611
6,-85.25,39.25,91.1671
6,-85.25,39.75,91.20252
6,-85.25,40.25,91.4503
6,-85.25,40.75,91.774185
6,-85.25,41.25,91.78538
6,-85.25,41.75,91.81308
6,-85.75,37.75,91.84101
6,-85.75,38.25,91.879906
6,-85.75,38.75,91.94005
6,-85.75,39.25,91.96303
6,-85.75,39.75,91.98617
6,-85.75,40.25,92.41782
6,-85.75,40.75,93.0674
6,-85.75,41.25,93.08769
6,-85.75,41.75,93.108025
6,-86.25,37.75,91.747574
6,-86.25,38.25,91.7742
6,-86.25,38.75,91.73529
6,-86.25,39.25,91.74082
6,-86.25,39.75,91.74969
6,-86.25,40.25,92.22282
6,-86.25,40.75,92.93559
6,-86.25,41.25,92.95444
6,-86.25,41.75,92.947205
6,-86.75,37.75,91.54153
6,-86.75,38.25,91.558105
6,-86.75,38.75,91.539566
6,-86.75,39.25,91.56139
6,-86.75,39.75,91.59295
6,-86.75,40.25,92.023605
6,-86.75,40.75,92.67103
6,-86.75,41.25,92.710915
6,-86.75,41.75,92.74826
6,-87.25,37.75,90.31404
6,-87.25,38.25,90.360275
6,-87.25,38.75,90.47976
6,-87.25,39.25,90.516556
6,-87.25,39.75,90.55346
6,-87.25,40.25,90.71781
6,-87.25,40.75,90.956924
6,-87.25,41.25,91.001595
6,-87.25,41.75,91.046715
6,-87.75,37.75,90.88118
6,-87.75,38.25,90.93883
6,-87.75,38.75,91.07391
6,-87.75,39.25,91.120544
6,-87.75,39.75,91.15867
6,-87.75,40.25,91.31587
6,-87.75,40.75,91.539116
6,-87.75,41.25,91.53784
6,-87.75,41.75,91.5671
7,-84.75,37.75,89.31566
7,-84.75,38.25,89.25317
7,-84.75,38.75,88.789566
7,-84.75,39.25,88.87795
7,-84.75,39.75,88.98072
7,-84.75,40.25,89.35299
7,-84.75,40.75,89.86778
7,-84.75,41.25,89.91585
7,-84.75,41.75,89.96294
7,-85.25,37.75,89.745834
7,-85.25,38.25,89.750534
7,-85.25,38.75,89.310104
7,-85.25,39.25,89.359184
7,-85.25,39.75,89.400505
7,-85.25,40.25,89.70627
7,-85.25,40.75,90.156105
7,-85.25,41.25,90.172195
7,-85.25,41.75,90.21004
7,-85.75,37.75,91.49516
7,-85.75,38.25,91.53386
7,-85.75,38.75,91.58766
7,-85.75,39.25,91.61352
7,-85.75,39.75,91.63949
7,-85.75,40.25,91.835785
7,-85.75,40.75,92.10954
7,-85.75,41.25,92.134346
7,-85.75,41.75,92.15911
7,-86.25,37.75,91.62558
7,-86.25,38.25,91.685326
7,-86.25,38.75,91.88386
7,-86.25,39.25,91.89004
7,-86.25,39.75,91.89964
7,-86.25,40.25,92.05763
7,-86.25,40.75,92.26757
7,-86.25,41.25,92.287796
7,-86.25,41.75,92.28244
7,-86.75,37.75,91.82965
7,-86.75,38.25,91.87688
7,-86.75,38.75,92.07102
7,-86.75,39.25,92.092926
7,-86.75,39.75,92.12452
7,-86.75,40.25,92.29552
7,-86.75,40.75,92.525795
7,-86.75,41.25,92.56706
7,-86.75,41.75,92.605385
7,-87.25,37.75,91.997604
7,-87.25,38.25,92.058044
7,-87.25,38.75,92.27703
7,-87.25,39.25,92.31187
7,-87.25,39.75,92.346695
7,-87.25,40.25,92.506294
7,-87.25,40.75,92.73323
7,-87.25,41.25,92.7756
7,-87.25,41.75,92.8185
7,-87.75,37.75,92.57973
7,-87.75,38.25,92.65346
7,-87.75,38.75,92.88821
7,-87.75,39.25,92.93591
7,-87.75,39.75,92.97667
7,-87.75,40.25,93.12722
7,-87.75,40.75,93.33609
7,-87.75,41.25,93.33202
7,-87.75,41.75,93.35715
8,-84.75,37.75,84.24511
8,-84.75,38.25,84.47412
8,-84.75,38.75,85.98909
8,-84.75,39.25,86.09952
8,-84.75,39.75,86.226036
8,-84.75,40.25,87.118546
8,-84.75,40.75,88.49906
8,-84.75,41.25,88.550575
8,-84.75,41.75,88.60891
8,-85.25,37.75,84.84233
8,-85.25,38.25,85.14096
8,-85.25,38.75,86.61242
8,-85.25,39.25,86.67292
8,-85.25,39.75,86.72263
8,-85.25,40.25,87.52258
8,-85.25,40.75,88.812805
8,-85.25,41.25,88.83346
8,-85.25,41.75,88.880455
8,-85.75,37.75,90.26621
8,-85.75,38.25,90.296585
8,-85.75,38.75,90.28526
8,-85.75,39.25,90.31742
8,-85.75,39.75,90.34959
8,-85.75,40.25,90.37256
8,-85.75,40.75,90.37953
8,-85.75,41.25,90.411606
8,-85.75,41.75,90.443565
8,-86.25,37.75,91.62531
8,-86.25,38.25,91.59085
8,-86.25,38.75,91.139404
8,-86.25,39.25,91.14694
8,-86.25,39.75,91.16035
8,-86.25,40.25,90.95927
8,-86.25,40.75,90.58671
8,-86.25,41.25,90.609055
8,-86.25,41.75,90.60828
8,-86.75,37.75,90.87659
8,-86.75,38.25,90.84911
8,-86.75,38.75,90.55093
8,-86.75,39.25,90.574974
8,-86.75,39.75,90.61042
8,-86.75,40.25,90.550934
8,-86.75,40.75,90.410515
8,-86.75,41.25,90.45756
8,-86.75,41.75,90.500534
8,-87.25,37.75,87.98569
8,-87.25,38.25,88.06886
8,-87.25,38.75,88.43706
8,-87.25,39.25,88.47817
8,-87.25,39.75,88.51966
8,-87.25,40.25,88.93751
8,-87.25,40.75,89.60339
8,-87.25,41.25,89.652145
8,-87.25,41.75,89.70125
8,-87.75,37.75,88.554016
8,-87.75,38.25,88.643295
8,-87.75,38.75,89.02517
8,-87.75,39.25,89.069756
8,-87.75,39.75,89.10335
8,-87.75,40.25,89.51988
8,-87.75,40.75,90.17802
8,-87.75,41.25,90.17992
8,-87.75,41.75,90.21329
9,-84.75,37.75,81.56517
9,-84.75,38.25,81.78463
9,-84.75,38.75,83.233086
9,-84.75,39.25,83.36438
9,-84.75,39.75,83.51326
9,-84.75,40.25,83.90559
9,-84.75,40.75,84.52239
9,-84.75,41.25,84.58291
9,-84.75,41.75,84.66873
9,-85.25,37.75,82.2427
9,-85.25,38.25,82.53817
9,-85.25,38.75,83.947266
9,-85.25,39.25,84.01868
9,-85.25,39.75,84.07652
9,-85.25,40.25,84.374
9,-85.25,40.75,84.90469
9,-85.25,41.25,84.937096
9,-85.25,41.75,85.006744
9,-85.75,37.75,90.1195
9,-85.75,38.25,89.98433
9,-85.75,38.75,88.82122
9,-85.75,39.25,88.859795
9,-85.75,39.75,88.89824
9,-85.75,40.25,88.68223
9,-85.75,40.75,88.308205
9,-85.75,41.25,88.3485
9,-85.75,41.75,88.38852
9,-86.25,37.75,92.232635
9,-86.25,38.25,92.004585
9,-86.25,38.75,90.1969
9,-86.25,39.25,90.205284
9,-86.25,39.75,90.222824
9,-86.25,40.25,89.870964
9,-86.25,40.75,89.2688
9,-86.25,41.25,89.29259
9,-86.25,41.75,89.29587
9,-86.75,37.75,91.864395
9,-86.75,38.25,91.689766
9,-86.75,38.75,90.35097
9,-86.75,39.25,90.37601
9,-86.75,39.75,90.41307
9,-86.75,40.25,90.13617
9,-86.75,40.75,89.64015
9,-86.75,41.25,89.68997
9,-86.75,41.75,89.73516
9,-87.25,37.75,90.143486
9,-87.25,38.25,90.25643
9,-87.25,38.75,90.82843
9,-87.25,39.25,90.86711
9,-87.25,39.75,90.906
9,-87.25,40.25,90.92123
9,-87.25,40.75,90.91577
9,-87.25,41.25,90.96326
9,-87.25,41.75,91.011215
9,-87.75,37.75,90.74952
9,-87.75,38.25,90.8704
9,-87.75,38.75,91.45513
9,-87.75,39.25,91.50145
9,-87.75,39.75,91.53929
9,-87.75,40.25,91.54321
9,-87.75,40.75,91.5145
9,-87.75,41.25,91.51415
9,-87.75,41.75,91.54454
10,-84.75,37.75,87.9789
10,-84.75,38.25,87.93514
10,-84.75,38.75,87.58899
10,-84.75,39.25,87.69425
10,-84.75,39.75,87.815636
10,-84.75,40.25,86.64208
10,-84.75,40.75,84.59069
10,-84.75,41.25,84.65208
10,-84.75,41.75,84.7404
10,-85.25,37.75,88.47127
10,-85.25,38.25,88.50064
10,-85.25,38.75,88.173546
10,-85.25,39.25,88.23149
10,-85.25,39.75,88.27967
10,-85.25,40.25,87.059746
10,-85.25,40.75,84.968925
10,-85.25,41.25,85.002846
10,-85.25,41.75,85.07528
10,-85.75,37.75,91.64043
10,-85.75,38.25,91.61872
10,-85.75,38.75,91.25114
10,-85.75,39.25,91.28165
10,-85.75,39.75,91.312294
10,-85.75,40.25,91.02943
10,-85.75,40.75,90.530815
10,-85.75,41.25,90.56474
10,-85.75,41.75,90.598595
10,-86.25,37.75,92.31374
10,-86.25,38.25,92.291084
10,-86.25,38.75,91.927185
10,-86.25,39.25,91.93579
10,-86.25,39.75,91.94921
10,-86.25,40.25,91.96728
10,-86.25,40.75,91.95763
10,-86.25,41.25,91.97799
10,-86.25,41.75,91.974686
10,-86.75,37.75,93.23669
10,-86.75,38.25,93.2102
10,-86.75,38.75,92.89578
10,-86.75,39.25,92.91778
10,-86.75,39.75,92.95016
10,-86.75,40.25,92.97172
10,-86.75,40.75,92.95811
10,-86.75,41.25,93.00172
10,-86.75,41.75,93.042175
10,-87.25,37.75,95.49509
10,-87.25,38.25,95.5149
10,-87.25,38.75,95.476845
10,-87.25,39.25,95.505844
10,-87.25,39.75,95.53476
10,-87.25,40.25,95.54213
10,-87.25,40.75,95.51731
10,-87.25,41.25,95.55368
10,-87.25,41.75,95.59066
10,-87.75,37.75,96.02338
10,-87.75,38.25,96.05549
10,-87.75,38.75,96.03336
10,-87.75,39.25,96.075
10,-87.75,39.75,96.11238
10,-87.75,40.25,96.11188
10,-87.75,40.75,96.07282
10,-87.75,41.25,96.06667
10,-87.75,41.75,96.084694
11,-84.75,37.75,90.64127
11,-84.75,38.25,90.68713
11,-84.75,38.75,90.95485
11,-84.75,39.25,91.03685
11,-84.75,39.75,91.1329
11,-84.75,40.25,90.943306
11,-84.75,40.75,90.52973
11,-84.75,41.25,90.57731
11,-84.75,41.75,90.62943
11,-85.25,37.75,91.04141
11,-85.25,38.25,91.149155
11,-85.25,38.75,91.41456
11,-85.25,39.25,91.46018
11,-85.25,39.75,91.499016
11,-85.25,40.25,91.26
11,-85.25,40.75,90.8012
11,-85.25,41.25,90.819954
11,-85.25,41.75,90.86252
11,-85.75,37.75,91.55096
11,-85.75,38.25,91.60718
11,-85.75,38.75,91.77683
11,-85.75,39.25,91.806564
11,-85.75,39.75,91.83646
11,-85.75,40.25,91.78494
11,-85.75,40.75,91.6666
11,-85.75,41.25,91.697655
11,-85.75,41.75,91.72873
11,-86.25,37.75,91.450294
11,-86.25,38.25,91.494606
11,-86.25,38.75,91.60245
11,-86.25,39.25,91.6119
11,-86.25,39.75,91.62795
11,-86.25,40.25,91.65157
11,-86.25,40.75,91.654144
11,-86.25,41.25,91.67481
11,-86.25,41.75,91.6738
11,-86.75,37.75,92.46972
11,-86.75,38.25,92.49796
11,-86.75,38.75,92.58212
11,-86.75,39.25,92.60481
11,-86.75,39.75,92.63877
11,-86.75,40.25,92.67445
11,-86.75,40.75,92.68508
11,-86.75,41.25,92.730736
11,-86.75,41.75,92.77292
11,-87.25,37.75,95.13128
11,-87.25,38.25,95.16843
11,-87.25,38.75,95.24412
11,-87.25,39.25,95.27451
11,-87.25,39.75,95.304855
11,-87.25,40.25,95.360596
11,-87.25,40.75,95.41639
11,-87.25,41.25,95.453835
11,-87.25,41.75,95.49187
11,-87.75,37.75,95.67373
11,-87.75,38.25,95.7217
11,-87.75,38.75,95.80768
11,-87.75,39.25,95.84974
11,-87.75,39.75,95.88709
11,-87.75,40.25,95.932945
11,-87.75,40.75,95.97106
11,-87.75,41.25,95.96546
11,-87.75,41.75,95.98442
12,-84.75,37.75,91.171844
12,-84.75,38.25,91.27183
12,-84.75,38.75,91.9061
12,-84.75,39.25,91.981766
12,-84.75,39.75,92.07077
12,-84.75,40.25,92.197075
12,-84.75,40.75,92.301056
12,-84.75,41.25,92.34366
12,-84.75,41.75,92.3864
12,-85.25,37.75,91.56647
12,-85.25,38.25,91.72508
12,-85.25,38.75,92.34539
12,-85.25,39.25,92.38747
12,-85.25,39.75,92.42328
12,-85.25,40.25,92.49656
12,-85.25,40.75,92.55025
12,-85.25,41.25,92.56443
12,-85.25,41.75,92.59842
12,-85.75,37.75,90.469986
12,-85.75,38.25,90.56119
12,-85.75,38.75,90.951164
12,-85.75,39.25,90.98569
12,-85.75,39.75,91.0203
12,-85.75,40.25,90.97432
12,-85.75,40.75,90.87093
12,-85.75,41.25,90.90642
12,-85.75,41.75,90.94186
12,-86.25,37.75,89.98568
12,-86.25,38.25,90.04823
12,-86.25,38.75,90.316574
12,-86.25,39.25,90.32683
12,-86.25,39.75,90.34938
12,-86.25,40.25,90.2802
12,-86.25,40.75,90.14083
12,-86.25,41.25,90.16387
12,-86.25,41.75,90.16828
12,-86.75,37.75,90.05882
12,-86.75,38.25,90.082726
12,-86.75,38.75,90.190346
12,-86.75,39.25,90.21675
12,-86.75,39.75,90.256744
12,-86.75,40.25,90.17011
12,-86.75,40.75,89.99977
12,-86.75,41.25,90.052505
12,-86.75,41.75,90.10012
12,-87.25,37.75,90.26884
12,-87.25,38.25,90.24606
12,-87.25,38.75,89.863556
12,-87.25,39.25,89.90614
12,-87.25,39.75,89.94918
12,-87.25,40.25,89.805664
12,-87.25,40.75,89.54009
12,-87.25,41.25,89.59251
12,-87.25,41.75,89.64522
12,-87.75,37.75,90.88971
12,-87.75,38.25,90.87165
12,-87.75,38.75,90.4925
12,-87.75,39.25,90.53769
12,-87.75,39.75,90.5728
12,-87.75,40.25,90.41499
12,-87.75,40.75,90.119606
12,-87.75,41.25,90.12318
12,-87.75,41.75,90.1587
13,-84.75,37.75,87.21477
13,-84.75,38.25,87.256134
13,-84.75,38.75,87.470726
13,-84.75,39.25,87.58747
13,-84.75,39.75,87.721565
13,-84.75,40.25,87.278114
13,-84.75,40.75,86.47159
13,-84.75,41.25,86.53118
13,-84.75,41.75,86.61914
13,-85.25,37.75,87.74007
13,-85.25,38.25,87.856155
13,-85.25,38.75,88.07223
13,-85.25,39.25,88.13656
13,-85.25,39.75,88.19015
13,-85.25,40.25,87.67689
13,-85.25,40.75,86.80898
13,-85.25,41.25,86.84359
13,-85.25,41.75,86.916016
13,-85.75,37.75,90.417404
13,-85.75,38.25,90.40531
13,-85.75,38.75,90.0828
13,-85.75,39.25,90.12336
13,-85.75,39.75,90.16385
13,-85.75,40.25,90.01703
13,-85.75,40.75,89.75482
13,-85.75,41.25,89.796844
13,-85.75,41.75,89.83865
13,-86.25,37.75,91.174934
13,-86.25,38.25,91.13058
13,-86.25,38.75,90.654465
13,-86.25,39.25,90.66473
13,-86.25,39.75,90.68808
13,-86.25,40.25,90.66612
13,-86.25,40.75,90.602455
13,-86.25,41.25,90.62544
13,-86.25,41.75,90.629776
13,-86.75,37.75,90.63331
13,-86.75,38.25,90.59664
13,-86.75,38.75,90.28403
13,-86.75,39.25,90.31107
13,-86.75,39.75,90.35188
13,-86.75,40.25,90.39529
13,-86.75,40.75,90.438416
13,-86.75,41.25,90.491104
13,-86.75,41.75,90.538605
13,-87.25,37.75,88.75757
13,-87.25,38.25,88.84226
13,-87.25,38.75,89.20595
13,-87.25,39.25,89.25002
13,-87.25,39.75,89.29462
13,-87.25,40.25,89.52197
13,-87.25,40.75,89.875114
13,-87.25,41.25,89.92767
13,-87.25,41.75,89.9805
13,-87.75,37.75,89.36165
13,-87.75,38.25,89.44787
13,-87.75,38.75,89.81709
13,-87.75,39.25,89.86081
13,-87.75,39.75,89.893364
13,-87.75,40.25,90.111916
13,-87.75,40.75,90.4451
13,-87.75,41.25,90.44889
13,-87.75,41.75,90.48435
14,-84.75,37.75,84.98343
14,-84.75,38.25,84.778915
14,-84.75,38.75,83.27086
14,-84.75,39.25,83.42701
14,-84.75,39.75,83.6039
14,-84.75,40.25,82.539986
14,-84.75,40.75,80.7494
14,-84.75,41.25,80.82058
14,-84.75,41.75,80.95456
14,-85.25,37.75,85.574005
14,-85.25,38.25,85.4579
14,-85.25,38.75,83.99001
14,-85.25,39.25,84.076
14,-85.25,39.75,84.14697
14,-85.25,40.25,82.99052
14,-85.25,40.75,81.11873
14,-85.25,41.25,81.17542
14,-85.25,41.75,81.28784
14,-85.75,37.75,88.57712
14,-85.75,38.25,88.67222
14,-85.75,38.75,89.0457
14,-85.75,39.25,89.09344
14,-85.75,39.75,89.141
14,-85.75,40.25,88.81182
14,-85.75,40.75,88.258514
14,-85.75,41.25,88.309235
14,-85.75,41.75,88.35958
14,-86.25,37.75,89.633514
14,-86.25,38.25,89.78277
14,-86.25,38.75,90.65758
14,-86.25,39.25,90.66884
14,-86.25,39.75,90.694534
14,-86.25,40.25,90.62638
14,-86.25,40.75,90.48802
14,-86.25,41.25,90.51168
14,-86.25,41.75,90.51723
14,-86.75,37.75,88.811104
14,-86.75,38.25,88.90405
14,-86.75,38.75,89.52506
14,-86.75,39.25,89.553375
14,-86.75,39.75,89.59645
14,-86.75,40.25,89.539696
14,-86.75,40.75,89.42605
14,-86.75,41.25,89.481674
14,-86.75,41.75,89.53126
14,-87.25,37.75,86.44431
14,-87.25,38.25,86.42225
14,-87.25,38.75,86.03808
14,-87.25,39.25,86.08535
14,-87.25,39.75,86.133575
14,-87.25,40.25,86.08659
14,-87.25,40.75,85.994064
14,-87.25,41.25,86.05098
14,-87.25,41.75,86.10784
14,-87.75,37.75,87.021
